GT,prediction
note105,note105
note106,note106
note107,note107
note108,note107
note021,note022
note022,note022
note023,note022
note024,note028
note025,note023
note026,note029
note027,note022
note028,note024
note029,note023
note030,note029
note031,note028
note032,note032
note033,note032
note034,note032
note035,note035
note036,note036
note037,note036
note038,note038
note039,note036
note040,note040
note041,note041
note042,note036
note043,note043
note044,note041
note045,note036
note046,note035
note047,note047
note048,note036
note049,note037
note050,note050
note051,note039
note052,note052
note053,note053
note054,note042
note055,note055
note056,note056
note057,note057
note058,note058
note059,note059
note060,note048
note061,note061
note062,note062
note063,note063
note064,note052
note065,note065
note066,note066
note067,note067
note068,note068
note069,note069
note070,note070
note071,note071
note072,note072
note073,note073
note074,note074
note075,note075
note076,note076
note077,note077
note078,note078
note079,note079
note080,note080
note081,note082
note082,note082
note083,note082
note084,note084
note085,note085
note086,note086
note087,note087
note088,note088
note089,note089
note090,note090
note091,note091
note092,note092
note093,note093
note094,note094
note095,note095
note096,note096
note097,note093
note098,note098
note099,note099
note100,note100
note101,note101
note102,note102
note103,note103
note104,note104
note105,note105
note106,note106
note107,note105
note108,note105
note021,note021
note022,note033
note023,note035
note024,note035
note025,note036
note026,note038
note027,note039
note028,note039
note029,note053
note030,note054
note031,note054
note032,note044
note033,note058
note034,note058
note035,note046
note036,note036
note037,note048
note038,note050
note039,note051
note040,note051
note041,note053
note042,note054
note043,note055
note044,note049
note045,note050
note046,note051
note047,note052
note048,note053
note049,note054
note050,note055
note051,note056
note052,note045
note053,note058
note054,note059
note055,note060
note056,note061
note057,note062
note058,note063
note059,note064
note060,note065
note061,note066
note062,note067
note063,note068
note064,note069
note065,note070
note066,note071
note067,note072
note068,note073
note069,note074
note070,note087
note071,note088
note072,note077
note073,note078
note074,note079
note075,note080
note076,note081
note077,note082
note078,note083
note079,note084
note080,note085
note081,note086
note082,note087
note083,note088
note084,note089
note085,note090
note086,note091
note087,note092
note088,note088
note089,note094
note090,note095
note091,note096
note092,note097
note093,note086
note094,note087
note095,note088
note096,note101
note097,note102
note098,note103
note099,note104
note100,note100
note101,note106
note102,note107
note103,note108
note104,note104
note105,note104
note106,note106
note107,note107
note108,note107
note021,note021
note022,note022
note023,note030
note024,note030
note025,note029
note026,note029
note027,note033
note028,note030
note029,note029
note030,note035
note031,note030
note032,note030
note033,note038
note034,note039
note035,note040
note036,note041
note037,note054
note038,note043
note039,note044
note040,note045
note041,note046
note042,note047
note043,note060
note044,note061
note045,note050
note046,note051
note047,note052
note048,note065
note049,note054
note050,note079
note051,note055
note052,note057
note053,note058
note054,note071
note055,note060
note056,note061
note057,note062
note058,note063
note059,note076
note060,note077
note061,note085
note062,note074
note063,note080
note064,note083
note065,note083
note066,note083
note067,note084
note068,note075
note069,note097
note070,note089
note071,note095
note072,note089
note073,note078
note074,note079
note075,note087
note076,note078
note077,note089
note078,note090
note079,note095
note080,note090
note081,note093
note082,note090
note083,note095
note084,note096
note085,note097
note086,note100
note087,note099
note088,note100
note089,note096
note090,note090
note091,note100
note092,note099
note093,note100
note094,note100
note095,note107
note096,note096
note097,note097
note098,note105
note099,note099
note100,note100
note101,note101
note102,note102
note103,note103
note104,note104
note105,note105
note106,note106
note107,note107
note108,note108
note021,note021
note022,note022
note023,note030
note024,note024
note025,note037
note026,note038
note027,note039
note028,note040
note029,note041
note030,note042
note031,note043
note032,note044
note033,note038
note034,note039
note035,note052
note036,note039
note037,note042
note038,note043
note039,note056
note040,note045
note041,note046
note042,note035
note043,note055
note044,note056
note045,note030
note046,note051
note047,note052
note048,note053
note049,note054
note050,note043
note051,note044
note052,note057
note053,note058
note054,note059
note055,note079
note056,note073
note057,note062
note058,note063
note059,note076
note060,note077
note061,note078
note062,note079
note063,note087
note064,note076
note065,note089
note066,note090
note067,note103
note068,note085
note069,note086
note070,note087
note071,note090
note072,note089
note073,note090
note074,note098
note075,note092
note076,note090
note077,note089
note078,note090
note079,note103
note080,note104
note081,note105
note082,note087
note083,note102
note084,note096
note085,note090
note086,note103
note087,note099
note088,note093
note089,note106
note090,note102
note091,note096
note092,note097
note093,note098
note094,note099
note095,note100
note096,note101
note097,note102
note098,note103
note099,note104
note100,note105
note101,note106
note102,note102
note103,note103
note104,note104
note105,note105
note106,note102
note107,note102
note108,note107
note021,note021
note022,note026
note023,note026
note024,note028
note025,note022
note026,note026
note027,note026
note028,note026
note029,note026
note030,note028
note031,note028
note032,note031
note033,note031
note034,note030
note035,note033
note036,note033
note037,note047
note038,note035
note039,note036
note040,note036
note041,note036
note042,note038
note043,note038
note044,note042
note045,note042
note046,note042
note047,note043
note048,note056
note049,note069
note050,note058
note051,note058
note052,note059
note053,note060
note054,note062
note055,note063
note056,note065
note057,note065
note058,note065
note059,note068
note060,note068
note061,note057
note062,note069
note063,note070
note064,note071
note065,note073
note066,note073
note067,note075
note068,note075
note069,note077
note070,note090
note071,note080
note072,note080
note073,note080
note074,note082
note075,note082
note076,note083
note077,note085
note078,note088
note079,note100
note080,note088
note081,note088
note082,note101
note083,note091
note084,note101
note085,note104
note086,note101
note087,note104
note088,note105
note089,note106
note090,note105
note091,note104
note092,note105
note093,note104
note094,note105
note095,note107
note096,note105
note097,note105
note098,note105
note099,note105
note100,note107
note101,note105
note102,note107
note103,note105
note104,note105
note105,note107
note106,note107
note107,note107
note108,note107
note021,note074
note022,note032
note023,note032
note024,note036
note025,note035
note026,note036
note027,note036
note028,note036
note029,note038
note030,note038
note031,note039
note032,note032
note033,note036
note034,note036
note035,note036
note036,note036
note037,note036
note038,note038
note039,note039
note040,note040
note041,note041
note042,note042
note043,note055
note044,note044
note045,note057
note046,note058
note047,note047
note048,note060
note049,note061
note050,note050
note051,note051
note052,note052
note053,note065
note054,note055
note055,note055
note056,note056
note057,note057
